1495896033	2c:b4:3a:1a:47:3d	-80	south	
1495896033	d0:fe:ca:df:5c:50	-88	south	
1495896033	c1:91:01:2e:eb:17	-94	south	
1495896033	ee:8e:61:69:cb:da	-90	south	
1495896033	08:66:98:e6:f3:3f	-64	south	
1495896033	69:81:47:6b:5e:bd	-62	south	
1495896033	78:4f:43:70:fd:7d	-62	south	
1495896033	47:91:1a:0e:94:0e	-66	south	
1495896033	ee:8e:61:69:cb:da	-90	south	
1495896033	13:2e:ef:7f:0c:29	-64	south	
1495896033	98:d6:bb:25:ad:01	-80	south	
1495896033	00:07:80:a3:98:39	-80	south	
1495896033	d7:ab:2a:70:b1:f6	-84	south	
1495896033	d0:fe:ca:df:5c:50	-88	south	
1495896033	47:91:1a:0e:94:0e	-66	south	
1495896033	d7:ab:2a:70:b1:f6	-80	south	
1495896033	d0:fe:ca:df:5c:50	-86	south	
1495896033	2c:b4:3a:1a:47:3d	-82	south	
1495896033	08:66:98:e6:f3:3f	-66	south	
1495896034	69:81:47:6b:5e:bd	-60	south	
1495896034	ee:8e:61:69:cb:da	-88	south	
1495896034	c1:91:01:2e:eb:17	-96	south	
1495896034	ee:8e:61:69:cb:da	-96	south	
1495896034	c1:91:01:2e:eb:17	-94	south	
1495896034	68:03:88:fb:a3:8b	-96	south	
1495896034	d7:ab:2a:70:b1:f6	-84	south	
1495896034	d0:fe:ca:df:5c:50	-90	south	
1495896034	47:91:1a:0e:94:0e	-66	south	
1495896034	7e:aa:a9:83:57:80	-88	south	
1495896034	c0:97:27:13:31:75	-64	south	
1495896034	13:2e:ef:7f:0c:29	-62	south	
1495896034	2c:b4:3a:1a:47:3d	-82	south	
1495896034	00:07:80:c6:27:c0	-78	south	
1495896034	60:03:08:cb:f6:48	-88	south	
1495896034	c0:97:27:13:31:75	-64	south	
1495896034	2c:b4:3a:1a:47:3d	-80	south	
1495896034	08:66:98:e6:f3:3f	-62	south	
1495896034	69:81:47:6b:5e:bd	-58	south	
1495896034	c0:97:27:13:31:75	-64	south	
1495896034	e3:3a:0e:40:fa:90	-74	south	
1495896034	00:07:80:c6:27:c1	-90	south	
1495896034	d7:ab:2a:70:b1:f6	-84	south	
1495896034	c0:97:27:13:31:75	-64	south	
1495896034	13:2e:ef:7f:0c:29	-64	south	
1495896034	ee:8e:61:69:cb:da	-90	south	
1495896034	98:d6:bb:25:ad:01	-82	south	
1495896035	13:2e:ef:7f:0c:29	-64	south	
1495896035	d0:fe:ca:df:5c:50	-88	south	
1495896035	08:66:98:e6:f3:3f	-66	south	
1495896035	69:81:47:6b:5e:bd	-62	south	
1495896035	78:4f:43:70:fd:7d	-60	south	
1495896035	c1:91:01:2e:eb:17	-94	south	
1495896035	00:07:80:37:d5:5c	-92	south	
1495896035	13:2e:ef:7f:0c:29	-66	south	
1495896035	08:66:98:e6:f3:3f	-64	south	
1495896035	98:d6:bb:25:ad:01	-90	south	
1495896035	d7:ab:2a:70:b1:f6	-84	south	
1495896035	d0:fe:ca:df:5c:50	-90	south	
1495896035	df:31:a7:d4:1a:00	-96	south	
1495896035	08:66:98:e6:f3:3f	-66	south	
1495896035	47:91:1a:0e:94:0e	-66	south	
1495896035	7e:aa:a9:83:57:80	-88	south	
1495896035	78:4f:43:70:fd:7d	-60	south	
1495896035	d0:fe:ca:df:5c:50	-86	south	
1495896035	ee:8e:61:69:cb:da	-92	south	
1495896035	7e:aa:a9:83:57:80	-90	south	
1495896035	47:91:1a:0e:94:0e	-66	south	
1495896035	13:2e:ef:7f:0c:29	-62	south	
1495896035	2c:b4:3a:1a:47:3d	-82	south	
1495896036	00:07:80:c6:27:c2	-96	south	
1495896036	d0:fe:ca:df:5c:50	-90	south	
1495896036	d7:ab:2a:70:b1:f6	-82	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	54:36:9b:da:68:de	-96	south	
1495896036	47:91:1a:0e:94:0e	-66	south	
1495896036	08:66:98:e6:f3:3f	-62	south	
1495896036	60:03:08:cb:f6:48	-84	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	d7:ab:2a:70:b1:f6	-84	south	
1495896036	ee:8e:61:69:cb:da	-92	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	47:91:1a:0e:94:0e	-66	south	
1495896036	13:2e:ef:7f:0c:29	-64	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	04:88:e2:a0:4f:87	-78	south	
1495896036	08:66:98:e6:f3:3f	-64	south	
1495896036	d7:ab:2a:70:b1:f6	-80	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	78:4f:43:70:fd:7d	-62	south	
1495896036	98:d6:bb:25:ad:01	-90	south	
1495896036	c0:97:27:13:31:75	-62	south	
1495896036	c1:91:01:2e:eb:17	-96	south	
1495896037	13:2e:ef:7f:0c:29	-64	south	
1495896037	60:03:08:cb:f6:48	-88	south	
1495896037	d7:ab:2a:70:b1:f6	-82	south	
1495896037	e3:3a:0e:40:fa:90	-80	south	
1495896037	ee:8e:61:69:cb:da	-92	south	
1495896037	2c:b4:3a:1a:47:3d	-82	south	
1495896037	d7:ab:2a:70:b1:f6	-80	south	
1495896037	d0:fe:ca:df:5c:50	-88	south	
1495896037	69:81:47:6b:5e:bd	-60	south	
