1496079652	13:2e:ef:7f:0c:29	-66	rumba	
1496079652	2c:b4:3a:1a:47:3d	-70	rumba	
1496079652	00:00:00:00:00:00	-74	rumba	
1496079652	ee:8e:61:69:cb:da	-84	rumba	
1496079652	40:94:39:0f:41:a7	-92	rumba	
1496079652	ee:8e:61:69:cb:da	-86	rumba	
1496079652	c0:97:27:13:31:75	-76	rumba	
1496079652	40:94:39:0f:41:a7	-92	rumba	
1496079652	c1:91:01:2e:eb:17	-84	rumba	
1496079652	00:00:00:00:00:00	-76	rumba	
1496079652	c0:97:27:13:31:75	-78	rumba	
1496079652	64:19:26:70:b1:51	-34	rumba	
1496079652	00:00:00:00:00:00	-82	rumba	
1496079652	08:66:98:e6:f3:3f	-76	rumba	
1496079652	98:d6:bb:25:ad:01	-88	rumba	
1496079652	d7:ab:2a:70:b1:f6	-70	rumba	
1496079652	4e:bb:34:e8:1a:31	-90	rumba	
1496079652	d0:fe:ca:df:5c:50	-88	rumba	
1496079652	00:00:00:00:00:00	-78	rumba	
1496079652	d7:ab:2a:70:b1:f6	-76	rumba	
1496079652	40:94:39:0f:41:a7	-92	rumba	
1496079652	c0:97:27:13:31:75	-74	rumba	
1496079652	76:93:2b:b5:13:73	-48	rumba	
1496079652	c1:91:01:2e:eb:17	-84	rumba	
1496079652	40:94:39:0f:41:a7	-92	rumba	
1496079653	00:00:00:00:00:00	-80	rumba	
1496079653	64:19:26:70:b1:51	-30	rumba	
1496079653	df:31:a7:d4:1a:00	-80	rumba	
1496079653	00:00:00:00:00:00	-72	rumba	
1496079653	d7:ab:2a:70:b1:f6	-70	rumba	
1496079653	13:2e:ef:7f:0c:29	-64	rumba	
1496079653	d0:fe:ca:df:5c:50	-88	rumba	
1496079653	00:00:00:00:00:00	-76	rumba	
1496079653	ee:8e:61:69:cb:da	-84	rumba	
1496079653	d7:ab:2a:70:b1:f6	-76	rumba	
1496079653	d0:fe:ca:df:5c:50	-86	rumba	
1496079653	00:00:00:00:00:00	-80	rumba	
1496079653	c0:97:27:13:31:75	-76	rumba	
1496079653	2c:b4:3a:1a:47:3d	-70	rumba	
1496079653	76:93:2b:b5:13:73	-48	rumba	
1496079653	00:00:00:00:00:00	-74	rumba	
1496079653	4e:bb:34:e8:1a:31	-92	rumba	
1496079653	40:94:39:0f:41:a7	-92	rumba	
1496079653	c1:91:01:2e:eb:17	-90	rumba	
1496079653	d7:ab:2a:70:b1:f6	-70	rumba	
1496079653	4e:bb:34:e8:1a:31	-90	rumba	
1496079653	ee:8e:61:69:cb:da	-84	rumba	
1496079653	13:2e:ef:7f:0c:29	-64	rumba	
1496079653	00:00:00:00:00:00	-76	rumba	
1496079653	64:19:26:70:b1:51	-34	rumba	
1496079653	d7:ab:2a:70:b1:f6	-76	rumba	
1496079653	00:00:00:00:00:00	-80	rumba	
1496079653	d0:fe:ca:df:5c:50	-92	rumba	
1496079653	76:93:2b:b5:13:73	-48	rumba	
1496079654	c0:97:27:13:31:75	-76	rumba	
1496079654	00:00:00:00:00:00	-74	rumba	
1496079654	d7:ab:2a:70:b1:f6	-70	rumba	
1496079654	13:2e:ef:7f:0c:29	-72	rumba	
1496079654	00:00:00:00:00:00	-76	rumba	
1496079654	4e:bb:34:e8:1a:31	-90	rumba	
1496079654	76:93:2b:b5:13:73	-44	rumba	
1496079654	00:00:00:00:00:00	-80	rumba	
1496079654	4e:bb:34:e8:1a:31	-92	rumba	
1496079654	76:93:2b:b5:13:73	-48	rumba	
1496079654	98:d6:bb:25:ad:01	-88	rumba	
1496079654	c0:97:27:13:31:75	-74	rumba	
1496079654	d7:ab:2a:70:b1:f6	-76	rumba	
1496079654	d0:fe:ca:df:5c:50	-92	rumba	
1496079654	ee:8e:61:69:cb:da	-86	rumba	
1496079654	d0:fe:ca:df:5c:50	-86	rumba	
1496079654	13:2e:ef:7f:0c:29	-62	rumba	
1496079654	7b:a2:58:e5:2e:61	-84	rumba	
1496079654	00:00:00:00:00:00	-76	rumba	
1496079654	d7:ab:2a:70:b1:f6	-78	rumba	
