1495888328	69:4c:4e:ba:f3:ce	-90	center	
1495888328	13:2e:ef:7f:0c:29	-58	center	
1495888328	d7:ab:2a:70:b1:f6	-80	center	
1495888328	08:66:98:e6:f3:3f	-72	center	
1495888328	ee:8e:61:69:cb:da	-90	center	
1495888328	d7:ab:2a:70:b1:f6	-80	center	
1495888328	2c:b4:3a:1a:47:3d	-70	center	
1495888328	69:81:47:6b:5e:bd	-42	center	
1495888328	5d:d3:74:63:d9:6c	-78	center	
1495888328	d0:fe:ca:df:5c:50	-84	center	
1495888328	e3:3a:0e:40:fa:90	-76	center	
1495888328	c1:91:01:2e:eb:17	-86	center	
1495888328	d0:fe:ca:df:5c:50	-88	center	
1495888328	c1:91:01:2e:eb:17	-84	center	
1495888328	c0:97:27:13:31:75	-56	center	
1495888328	13:2e:ef:7f:0c:29	-72	center	
1495888328	5d:d3:74:63:d9:6c	-84	center	
1495888328	08:66:98:e6:f3:3f	-60	center	
1495888328	c0:97:27:13:31:75	-56	center	
1495888328	d7:ab:2a:70:b1:f6	-76	center	
1495888328	40:9e:a4:3a:c0:f2	-44	center	
1495888328	13:2e:ef:7f:0c:29	-60	center	
1495888329	69:4c:4e:ba:f3:ce	-90	center	
1495888329	c0:97:27:13:31:75	-56	center	
1495888329	c1:91:01:2e:eb:17	-88	center	
1495888329	2c:b4:3a:1a:47:3d	-72	center	
1495888329	69:81:47:6b:5e:bd	-48	center	
1495888329	5d:d3:74:63:d9:6c	-88	center	
1495888329	d7:ab:2a:70:b1:f6	-80	center	
1495888329	98:d6:bb:25:ad:01	-94	center	
1495888329	08:66:98:e6:f3:3f	-60	center	
1495888329	69:81:47:6b:5e:bd	-42	center	
1495888329	69:4c:4e:ba:f3:ce	-90	center	
1495888329	13:2e:ef:7f:0c:29	-60	center	
1495888329	c0:97:27:13:31:75	-56	center	
1495888329	5d:d3:74:63:d9:6c	-78	center	
1495888329	40:9e:a4:3a:c0:f2	-44	center	
1495888329	c1:91:01:2e:eb:17	-86	center	
1495888329	c0:97:27:13:31:75	-56	center	
1495888329	d7:ab:2a:70:b1:f6	-88	center	
1495888329	60:03:08:cb:f6:48	-88	center	
1495888329	2c:b4:3a:1a:47:3d	-70	center	
1495888329	69:81:47:6b:5e:bd	-42	center	
1495888329	5d:d3:74:63:d9:6c	-84	center	
1495888329	69:4c:4e:ba:f3:ce	-92	center	
1495888329	50:a0:9f:bc:c1:8e	-94	center	
1495888329	08:66:98:e6:f3:3f	-60	center	
1495888329	c0:97:27:13:31:75	-56	center	
1495888329	13:2e:ef:7f:0c:29	-60	center	
1495888329	5d:d3:74:63:d9:6c	-88	center	
1495888329	c1:91:01:2e:eb:17	-84	center	
1495888329	ee:8e:61:69:cb:da	-90	center	
1495888329	d0:fe:ca:df:5c:50	-84	center	
1495888329	c0:97:27:13:31:75	-56	center	
1495888330	08:66:98:e6:f3:3f	-72	center	
1495888330	c1:91:01:2e:eb:17	-86	center	
1495888330	69:4c:4e:ba:f3:ce	-92	center	
1495888330	d0:fe:ca:df:5c:50	-88	center	
1495888330	00:07:80:c6:27:c0	-86	center	
1495888330	c0:97:27:13:31:75	-56	center	
1495888330	69:4c:4e:ba:f3:ce	-90	center	
1495888330	98:d6:bb:25:ad:01	-94	center	
1495888330	c0:97:27:13:31:75	-56	center	
1495888330	c1:91:01:2e:eb:17	-88	center	
1495888330	2c:b4:3a:1a:47:3d	-72	center	
1495888330	69:81:47:6b:5e:bd	-46	center	
1495888330	69:4c:4e:ba:f3:ce	-90	center	
1495888330	13:2e:ef:7f:0c:29	-72	center	
1495888330	69:4c:4e:ba:f3:ce	-90	center	
1495888330	60:03:08:cb:f6:48	-90	center	
1495888330	69:4c:4e:ba:f3:ce	-90	center	
1495888330	d0:fe:ca:df:5c:50	-82	center	
1495888330	40:9e:a4:3a:c0:f2	-44	center	
1495888330	ee:8e:61:69:cb:da	-88	center	
1495888330	2c:b4:3a:1a:47:3d	-70	center	
1495888330	08:66:98:e6:f3:3f	-60	center	
1495888330	69:4c:4e:ba:f3:ce	-92	center	
1495888330	c1:91:01:2e:eb:17	-86	center	
1495888330	ee:8e:61:69:cb:da	-90	center	
1495888331	13:2e:ef:7f:0c:29	-60	center	
1495888331	d0:fe:ca:df:5c:50	-84	center	
1495888331	69:4c:4e:ba:f3:ce	-92	center	
1495888331	69:81:47:6b:5e:bd	-40	center	
1495888331	40:9e:a4:3a:c0:f2	-44	center	
1495888331	d0:fe:ca:df:5c:50	-88	center	
1495888331	d7:ab:2a:70:b1:f6	-80	center	
1495888331	d0:fe:ca:df:5c:50	-82	center	
1495888331	69:4c:4e:ba:f3:ce	-92	center	
1495888331	5d:d3:74:63:d9:6c	-88	center	
1495888331	c1:91:01:2e:eb:17	-90	center	
1495888331	2c:b4:3a:1a:47:3d	-72	center	
1495888331	69:4c:4e:ba:f3:ce	-90	center	
1495888331	08:66:98:e6:f3:3f	-60	center	
1495888331	5d:d3:74:63:d9:6c	-80	center	
1495888331	69:4c:4e:ba:f3:ce	-90	center	
1495888331	c1:91:01:2e:eb:17	-86	center	
1495888331	c0:97:27:13:31:75	-60	center	
1495888331	69:81:47:6b:5e:bd	-46	center	
1495888331	08:66:98:e6:f3:3f	-74	center	
1495888331	d0:fe:ca:df:5c:50	-90	center	
1495888331	69:4c:4e:ba:f3:ce	-90	center	
1495888331	d7:ab:2a:70:b1:f6	-80	center	
1495888331	ee:8e:61:69:cb:da	-90	center	
1495888331	c0:97:27:13:31:75	-60	center	
1495888331	c1:91:01:2e:eb:17	-86	center	
1495888331	5d:d3:74:63:d9:6c	-84	center	
1495888331	c0:97:27:13:31:75	-62	center	
1495888331	60:03:08:cb:f6:48	-86	center	
1495888332	d0:fe:ca:df:5c:50	-84	center	
1495888332	c0:97:27:13:31:75	-60	center	
1495888332	13:2e:ef:7f:0c:29	-74	center	
1495888332	d7:ab:2a:70:b1:f6	-88	center	
1495888332	08:66:98:e6:f3:3f	-58	center	
1495888332	c0:97:27:13:31:75	-60	center	
1495888332	00:07:80:d2:02:15	-86	center	
1495888332	69:4c:4e:ba:f3:ce	-90	center	
1495888332	2c:b4:3a:1a:47:3d	-72	center	
1495888332	69:81:47:6b:5e:bd	-40	center	
1495888332	00:07:80:c6:27:c1	-86	center	
1495888332	c0:97:27:13:31:75	-60	center	
1495888332	69:4c:4e:ba:f3:ce	-90	center	
1495888332	40:9e:a4:3a:c0:f2	-46	center	
1495888332	d0:fe:ca:df:5c:50	-82	center	
1495888332	e3:3a:0e:40:fa:90	-80	center	
1495888332	13:2e:ef:7f:0c:29	-60	center	
1495888332	08:66:98:e6:f3:3f	-60	center	
1495888332	40:9e:a4:3a:c0:f2	-44	center	
1495888332	d7:ab:2a:70:b1:f6	-80	center	
1495888332	d0:fe:ca:df:5c:50	-84	center	
1495888332	69:4c:4e:ba:f3:ce	-90	center	
1495888332	ee:8e:61:69:cb:da	-90	center	
1495888332	c1:91:01:2e:eb:17	-86	center	
1495888332	60:03:08:cb:f6:48	-88	center	
1495888332	d0:fe:ca:df:5c:50	-90	center	
1495888332	98:d6:bb:25:ad:01	-90	center	
